module,file,line_number,line_content
lldb,./llvm-project/lldb/source/Plugins/Process/gdb-remote/ProcessGDBRemote.cpp,4721,// FIXME: we're silently ignoring invalid data here
lldb,./llvm-project/lldb/source/Plugins/Process/gdb-remote/ProcessGDBRemote.cpp,4916,// FIXME: we're silently ignoring invalid data here
lldb,./llvm-project/lldb/source/Plugins/Process/gdb-remote/ProcessGDBRemote.cpp,5094,// FIXME: we're silently ignoring invalid data here
lldb,./llvm-project/lldb/source/Plugins/Process/gdb-remote/ProcessGDBRemote.cpp,5102,// FIXME: we're silently ignoring invalid data here
lldb,./llvm-project/lldb/source/Plugins/Process/gdb-remote/ProcessGDBRemote.cpp,5176,// FIXME: we're silently ignoring invalid data here
lldb,./llvm-project/lldb/source/Plugins/Process/gdb-remote/ProcessGDBRemote.cpp,5497,// TODO: grab error message from the packet?  StringExtractor seems to
lldb,./llvm-project/lldb/source/Plugins/Process/gdb-remote/GDBRemoteCommunicationServer.cpp,92,// TODO: Log the packet we aren't handling...
lldb,./llvm-project/lldb/source/Plugins/Process/gdb-remote/GDBRemoteCommunicationServerLLGS.cpp,1943,// TODO: remove this when we improve stdio forwarding for nonstop
lldb,./llvm-project/lldb/source/Plugins/Process/gdb-remote/GDBRemoteCommunicationServerLLGS.cpp,2529,// TODO: enqueue this block in circular buffer and send window size to
lldb,./llvm-project/lldb/source/Plugins/Process/gdb-remote/GDBRemoteClientBase.cpp,291,"// TODO: This is not 100% correct, as the process may have been stopped with"
lldb,./llvm-project/lldb/source/Plugins/Process/gdb-remote/GDBRemoteCommunicationServerCommon.cpp,657,response.PutHex64(Size); // TODO: replace with Host::GetSyswideErrorCode()
lldb,./llvm-project/lldb/source/Plugins/Process/gdb-remote/GDBRemoteCommunicationServerCommon.cpp,745,// FIXME: add timeout to qPlatform_shell packet
lldb,./llvm-project/lldb/source/Plugins/Process/gdb-remote/GDBRemoteCommunicationClient.cpp,839,// FIXME: right now we just discard the packet and LLDB queries
lldb,./llvm-project/lldb/source/Plugins/Process/gdb-remote/GDBRemoteCommunicationClient.cpp,3003,// TODO: Use chrono version of std::ceil once c++17 is available.
lldb,./llvm-project/lldb/source/Plugins/Process/scripted/ScriptedProcess.cpp,192,// FIXME: Pipe reverse continue through Scripted Processes
lldb,./llvm-project/lldb/source/Plugins/Process/scripted/ScriptedProcess.cpp,244,// FIXME: We should use the diagnostic system to report a warning if the
lldb,./llvm-project/lldb/source/Plugins/Process/scripted/ScriptedProcess.cpp,265,// FIXME: We should use the diagnostic system to report a warning if the
lldb,./llvm-project/lldb/source/Plugins/Process/scripted/ScriptedProcess.cpp,325,// TODO: Implement
lldb,./llvm-project/lldb/source/Plugins/Process/NetBSD/NativeProcessNetBSD.cpp,999,// TODO: PTRACE_POSIX_SPAWN?
lldb,./llvm-project/lldb/source/Plugins/Process/elf-core/ProcessElfCore.cpp,677,// FIXME: FreeBSD sticks an int at the beginning of the note
lldb,./llvm-project/lldb/source/Plugins/Process/FreeBSD/NativeProcessFreeBSD.cpp,391,// TODO: do we need to handle !PL_FLAG_SI?
lldb,./llvm-project/lldb/source/Plugins/Process/MacOSX-Kernel/ProcessKDP.cpp,222,// TODO: check if we should be retrying?
lldb,./llvm-project/lldb/source/Plugins/Process/MacOSX-Kernel/ProcessKDP.cpp,786,// TODO: parse the stop reply packet
lldb,./llvm-project/lldb/source/Plugins/Process/MacOSX-Kernel/CommunicationKDP.h,205,// TODO: handle big endian...
lldb,./llvm-project/lldb/source/Plugins/Process/MacOSX-Kernel/CommunicationKDP.h,210,// TODO: handle big endian...
lldb,./llvm-project/lldb/source/Plugins/Process/Linux/NativeRegisterContextLinux_loongarch64.cpp,348,// TODO: check whether LSX/LASX exists.
lldb,./llvm-project/lldb/source/Plugins/Process/minidump/ProcessMinidump.cpp,257,"// TODO: The definition and use of this ""dump requested"" constant"
lldb,./llvm-project/lldb/source/Plugins/Process/minidump/RegisterContextMinidump_x86_64.cpp,47,// TODO: Fix the registers in this file!
lldb,./llvm-project/lldb/source/Plugins/Process/Windows/Common/NativeRegisterContextWindows_arm.cpp,122,// TODO: Register context for a WoW64 application?
lldb,./llvm-project/lldb/source/Plugins/Process/Windows/Common/ProcessWindows.cpp,726,"// FIXME: Without this check, occasionally when running the test suite there"
lldb,./llvm-project/lldb/source/Plugins/Process/Windows/Common/ProcessDebugger.cpp,39,// TODO: Process permissions other than executable
lldb,./llvm-project/lldb/source/Plugins/Process/Windows/Common/ProcessDebugger.cpp,499,"// FIXME: Without this check, occasionally when running the test suite"
lldb,./llvm-project/lldb/source/Plugins/Process/Utility/RegisterContextPOSIX_x86.cpp,412,// TODO: Use assembly to call cpuid on the inferior and query ebx or ecx
lldb,./llvm-project/lldb/source/Plugins/Process/Utility/NativeRegisterContextDBReg_x86.cpp,151,// TODO: Add logic to detect when a write happens and ignore that watchpoint
lldb,./llvm-project/lldb/source/Plugins/Process/Utility/RegisterContextDarwin_arm.cpp,1509,// TODO: figure out remote case here!
lldb,./llvm-project/lldb/source/Plugins/Process/Utility/RegisterContextDarwin_arm.cpp,1635,// TODO: figure out remote case here!
lldb,./llvm-project/lldb/source/Plugins/Process/Utility/ThreadMemory.h,200,/// TODO: this method should take into account the queue override.
lldb,./llvm-project/lldb/source/Plugins/Process/Utility/ThreadMemory.h,203,/// TODO: this method should take into account the queue override.
lldb,./llvm-project/lldb/source/Plugins/Process/Utility/ThreadMemory.h,206,/// TODO: this method should take into account the queue override.
lldb,./llvm-project/lldb/source/Plugins/Process/Utility/ThreadMemory.h,211,/// TODO: this method should take into account the queue override.
lldb,./llvm-project/lldb/source/Plugins/Process/Utility/ThreadMemory.h,214,/// TODO: this method should take into account the queue override.
lldb,./llvm-project/lldb/source/Plugins/Process/Utility/ThreadMemory.h,219,/// TODO: this method should take into account the queue override.
lldb,./llvm-project/lldb/source/Plugins/Process/Utility/ThreadMemory.h,222,/// TODO: this method should take into account the queue override.
lldb,./llvm-project/lldb/source/Plugins/Process/Utility/ThreadMemory.h,227,/// TODO: this method should take into account the queue override.
lldb,./llvm-project/lldb/source/Plugins/Process/Utility/ThreadMemory.h,232,/// TODO: this method should take into account the queue override.
lldb,./llvm-project/lldb/source/Plugins/Process/Utility/ThreadMemory.h,237,/// TODO: this method should take into account the queue override.
lldb,./llvm-project/lldb/source/Plugins/Process/Utility/ThreadMemory.h,242,/// TODO: this method should take into account the queue override.
lldb,./llvm-project/lldb/source/Plugins/Process/Utility/RegisterContextDarwin_arm64.cpp,933,// TODO: figure out remote case here!
lldb,./llvm-project/lldb/source/Plugins/Process/Utility/StopInfoMachException.cpp,210,"// TODO: Detect: BRAA, BRAAZ, BRAB, BRABZ (Branch to Register, with pointer"
lldb,./llvm-project/lldb/source/Plugins/Process/Utility/StopInfoMachException.cpp,238,"// TODO: Detect: RETAA, RETAB (Return from subroutine, with pointer"
lldb,./llvm-project/lldb/source/Plugins/LanguageRuntime/CPlusPlus/ItaniumABI/ItaniumABILanguageRuntime.cpp,400,// FIXME: We have to check the process and make sure we actually know that
lldb,./llvm-project/lldb/source/Plugins/LanguageRuntime/ObjC/ObjCLanguageRuntime.h,371,"// FIXME: We need to watch for the loading of Protocols, and flush the cache"
lldb,./llvm-project/lldb/source/Plugins/LanguageRuntime/ObjC/AppleObjCRuntime/AppleObjCTypeEncodingParser.cpp,335,return ast_ctx.UnsignedIntTy; // FIXME: the spec is fairly vague here.
lldb,./llvm-project/lldb/source/Plugins/LanguageRuntime/ObjC/AppleObjCRuntime/AppleObjCClassDescriptorV2.cpp,417,// FIXME: Propagate this error up
lldb,./llvm-project/lldb/source/Plugins/LanguageRuntime/ObjC/AppleObjCRuntime/AppleObjCClassDescriptorV2.cpp,442,// FIXME: Propagate this error up
lldb,./llvm-project/lldb/source/Plugins/LanguageRuntime/ObjC/AppleObjCRuntime/AppleObjCRuntimeV1.cpp,70,"// FIXME: This should be a MacOS or iOS process, and we need to look for the"
lldb,./llvm-project/lldb/source/Plugins/LanguageRuntime/ObjC/AppleObjCRuntime/AppleObjCRuntimeV1.cpp,106,// FIXME: don't do catch yet.
lldb,./llvm-project/lldb/source/Plugins/LanguageRuntime/ObjC/AppleObjCRuntime/AppleObjCRuntimeV1.cpp,314,// TODO: implement HashTableSignature...
lldb,./llvm-project/lldb/source/Plugins/LanguageRuntime/ObjC/AppleObjCRuntime/AppleObjCTrampolineHandler.cpp,618,// FIXME: Do some kind of logging here.
lldb,./llvm-project/lldb/source/Plugins/LanguageRuntime/ObjC/AppleObjCRuntime/AppleObjCTrampolineHandler.cpp,664,// FIXME: Make g_dispatch_functions static table of
lldb,./llvm-project/lldb/source/Plugins/LanguageRuntime/ObjC/AppleObjCRuntime/AppleObjCRuntimeV2.cpp,834,"// FIXME: This should be a MacOS or iOS process, and we need to look for the"
lldb,./llvm-project/lldb/source/Plugins/LanguageRuntime/ObjC/AppleObjCRuntime/AppleObjCRuntimeV2.cpp,1167,// FIXME: We don't do catch breakpoints for ObjC yet.
lldb,./llvm-project/lldb/source/Plugins/LanguageRuntime/ObjC/AppleObjCRuntime/AppleObjCRuntimeV2.cpp,2315,// FIXME: It is not sustainable to continue incrementing this value every time
lldb,./llvm-project/lldb/source/Plugins/LanguageRuntime/ObjC/GNUstepObjCRuntime/GNUstepObjCRuntime.cpp,181,// TODO: This function is supposed to check whether an ObjC selector is
lldb,./llvm-project/lldb/source/Plugins/LanguageRuntime/ObjC/GNUstepObjCRuntime/GNUstepObjCRuntime.cpp,203,// TODO: Implement this properly to avoid stepping into things like PLT stubs
lldb,./llvm-project/lldb/source/Plugins/LanguageRuntime/ObjC/GNUstepObjCRuntime/GNUstepObjCRuntime.cpp,208,// TODO: Support lazily named and dynamically loaded Objective-C classes
lldb,./llvm-project/lldb/source/Target/SectionLoadList.cpp,51,// TODO: add support for the same section having multiple load addresses
lldb,./llvm-project/lldb/source/Target/Memory.cpp,160,// FIXME: We should do a more thorough check to make sure that we're not
lldb,./llvm-project/lldb/source/Target/Memory.cpp,240,"// FIXME: Until we are able to more thoroughly check for invalid ranges, we"
lldb,./llvm-project/lldb/source/Target/StackID.cpp,76,// FIXME: We are assuming that the stacks grow downward in memory.  That's not
lldb,./llvm-project/lldb/source/Target/RegisterContextUnwind.cpp,188,// FIXME:  Detect eDebuggerFrame here.
lldb,./llvm-project/lldb/source/Target/RegisterContextUnwind.cpp,590,// FIXME:  Detect eDebuggerFrame here.
lldb,./llvm-project/lldb/source/Target/Thread.cpp,614,// FIXME: I may decide to disallow threads with no plans.  In which
lldb,./llvm-project/lldb/source/Target/Thread.cpp,1463,// FIXME: At some point we can try to splice in the frames we have fetched
lldb,./llvm-project/lldb/source/Target/Thread.cpp,1519,"// FIXME: ValueObject::Cast doesn't currently work correctly, at least not"
lldb,./llvm-project/lldb/source/Target/StackFrameList.cpp,362,// FIXME: This should also be interruptible:
lldb,./llvm-project/lldb/source/Target/Process.cpp,512,// FIXME: Frame recognizer registration should not be done in Target.
lldb,./llvm-project/lldb/source/Target/Process.cpp,623,// FIXME: We need to do some work on events before the general Listener sees
lldb,./llvm-project/lldb/source/Target/Process.cpp,785,"// FIXME: Do we want to report this, or would that just be annoyingly"
lldb,./llvm-project/lldb/source/Target/Process.cpp,3534,// FIXME: This will have to be a process setting:
lldb,./llvm-project/lldb/source/Target/Process.cpp,3670,// TODO: make this work correctly. For now always report
lldb,./llvm-project/lldb/source/Target/Process.cpp,3936,"// FIXME: should cons up an exited event, and discard this one."
lldb,./llvm-project/lldb/source/Target/Process.cpp,4280,// FIXME: we might have run.
lldb,./llvm-project/lldb/source/Target/Process.cpp,4664,// FIXME: error handling?
lldb,./llvm-project/lldb/source/Target/Process.cpp,5131,"// FIXME: To make this prettier we should invent some stop reason for this,"
lldb,./llvm-project/lldb/source/Target/Process.cpp,6306,// FIXME: should we return an error if there are type names nobody
lldb,./llvm-project/lldb/source/Target/Process.cpp,6701,"// TODO: We should refactor CoreFileMemoryRanges to use the lldb range type, and"
lldb,./llvm-project/lldb/source/Target/StackFrame.cpp,1989,prev_frame.GetStackID()); // TODO: remove this after some testing
lldb,./llvm-project/lldb/source/Target/StackFrame.cpp,2001,curr_frame.GetStackID());     // TODO: remove this after some testing
lldb,./llvm-project/lldb/source/Target/StackFrame.cpp,2072,// TODO: Give here a one time warning if source file is missing.
lldb,./llvm-project/lldb/source/Target/ABI.cpp,82,"// FIXME: This code is duplicated from Target::EvaluateExpression, and it is"
lldb,./llvm-project/lldb/source/Target/ThreadPlanStepRange.cpp,212,// FIXME: This should also handle inlining if we aren't going to do inlining in
lldb,./llvm-project/lldb/source/Target/ThreadPlanStepOut.cpp,254,"// FIXME: find some useful way to present the m_return_id, since there may"
lldb,./llvm-project/lldb/source/Target/ThreadPlanStepOut.cpp,527,// FIXME: Log this failure.
lldb,./llvm-project/lldb/source/Target/TraceDumper.cpp,896,"// TODO: In case of a CPU change, we create a new root because we haven't"
lldb,./llvm-project/lldb/source/Target/StopInfo.cpp,184,// FIXME: only print m_async_stopped_locs.
lldb,./llvm-project/lldb/source/Target/StopInfo.cpp,398,// TODO: We can keep a list of the breakpoints we've seen while
lldb,./llvm-project/lldb/source/Target/StopInfo.cpp,586,// FIXME: For now the callbacks have to run in async mode - the
lldb,./llvm-project/lldb/source/Target/StopInfo.cpp,1052,// FIXME: For now the callbacks have to run in async mode - the
lldb,./llvm-project/lldb/source/Target/DynamicRegisterInfo.cpp,358,// TODO: print error invalid slice string that doesn't follow the
lldb,./llvm-project/lldb/source/Target/ThreadPlanStepInRange.cpp,303,// TODO: Should we test this for sanity?
lldb,./llvm-project/lldb/source/Target/ThreadPlanStepInRange.cpp,479,"// FIXME: Maybe it would be better to create a InlineStep stop reason, but"
lldb,./llvm-project/lldb/source/Target/RegisterContext.cpp,356,// TODO: we might need to add a parameter to this function in case the byte
lldb,./llvm-project/lldb/source/Target/RegisterContext.cpp,383,// TODO: we might need to add a parameter to this function in case the byte
lldb,./llvm-project/lldb/source/Target/Target.cpp,670,// TODO: We should look into sharing module based search filters
lldb,./llvm-project/lldb/source/Target/Target.cpp,688,// TODO: We should look into sharing module based search filters
lldb,./llvm-project/lldb/source/Target/Target.cpp,3227,"// FIXME: if we are doing non-stop mode for real, we would have to"
lldb,./llvm-project/lldb/source/Target/Target.cpp,3851,// FIXME: Should I pipe error handling through here?
lldb,./llvm-project/lldb/source/Target/Target.cpp,4103,// FIXME: We should use StructuredData.GetDescription on the m_extra_args
lldb,./llvm-project/lldb/source/Target/Target.cpp,4718,// TODO: Get rid of the Args intermediate step
lldb,./llvm-project/lldb/source/Target/Platform.cpp,1200,// TODO: ChownFile?
lldb,./llvm-project/lldb/source/Target/Platform.cpp,1974,// TODO: support big-endian arm and thumb trap codes.
lldb,./llvm-project/lldb/source/Target/ThreadPlanBase.cpp,28,"// FIXME: The ""signal handling"" policies should probably go here."
lldb,./llvm-project/lldb/source/Target/ThreadPlanBase.cpp,34,// FIXME: need to add a thread settings variable to pix various tracers...
lldb,./llvm-project/lldb/source/Target/ThreadPlanBase.cpp,118,"// TODO: the break below was missing, was this intentional??? If so"
lldb,./llvm-project/lldb/source/Target/ThreadPlanShouldStopHere.cpp,100,// FIXME: At present the ShouldStop and the StepFromHere calculate this
lldb,./llvm-project/lldb/source/Target/ThreadPlanShouldStopHere.cpp,153,// FIXME: This assumes that the function is a single line range.  It could
lldb,./llvm-project/lldb/source/Target/ThreadPlanSingleThreadTimeout.cpp,34,// TODO: reuse m_timer_thread without recreation.
lldb,./llvm-project/lldb/source/Target/ScriptedThreadPlan.cpp,36,// FIXME: error handling
lldb,./llvm-project/lldb/source/Target/ScriptedThreadPlan.cpp,46,// FIXME: error handling
lldb,./llvm-project/lldb/source/Target/ThreadList.cpp,219,// FIXME: It is possible that running code could cause new threads
lldb,./llvm-project/lldb/source/Target/ThreadPlanStepUntil.cpp,49,// TODO: add inline functionality
lldb,./llvm-project/lldb/source/DataFormatters/FormatterBytecode.cpp,502,// FIXME: do we need to control dynamic type resolution?
lldb,./llvm-project/lldb/source/DataFormatters/FormatterBytecode.cpp,510,// FIXME: There is more code in SBType::GetTemplateArgumentType().
lldb,./llvm-project/lldb/source/DataFormatters/StringPrinter.cpp,430,// FIXME: The NSString formatter sets HasSourceSize(true) when the size is
lldb,./llvm-project/lldb/source/DataFormatters/StringPrinter.cpp,547,"// FIXME: This is probably not the right thing to do (well, it's debatable)."
lldb,./llvm-project/lldb/source/DataFormatters/TypeSummary.cpp,307,// FIXME: sstr.PutCString(disassembly);
lldb,./llvm-project/lldb/source/DataFormatters/FormatManager.cpp,537,// FIXME: maybe make this a user-tweakable setting?
lldb,./llvm-project/lldb/source/Symbol/Symbol.cpp,374,// TODO: expose something in Process to figure out the
lldb,./llvm-project/lldb/source/Symbol/SymbolFile.cpp,57,// TODO: Load any plug-ins in the appropriate plug-in search paths and
lldb,./llvm-project/lldb/source/Symbol/Function.cpp,499,//    return // TODO: find the symbol for the function???
lldb,./llvm-project/lldb/source/Symbol/DWARFCallFrameInfo.cpp,783,// TODO: Figure out how we should handle this.
lldb,./llvm-project/lldb/source/Symbol/CompileUnit.cpp,237,// TODO: Handle SourceLocationSpec column information
lldb,./llvm-project/lldb/source/Symbol/CompileUnit.cpp,420,"// FIXME: Should I also do this for ""call site line exists between the"
lldb,./llvm-project/lldb/source/Symbol/Type.cpp,587,// TODO: This needs to consider the correct type system to use.
lldb,./llvm-project/lldb/source/Protocol/MCP/Server.cpp,245,// FIXME: Support sending notifications when a debugger/target are
lldb,./llvm-project/lldb/source/Breakpoint/BreakpointResolverFileRegex.cpp,111,// TODO: Handle SourceLocationSpec column information
lldb,./llvm-project/lldb/source/Breakpoint/Watchpoint.cpp,210,"// FIXME: This should not happen, but if it does in some case we care about,"
lldb,./llvm-project/lldb/source/Breakpoint/Watchpoint.cpp,470,// FIXME: Log something...
lldb,./llvm-project/lldb/source/Breakpoint/BreakpointResolver.cpp,351,// FIXME: The function name will also be wrong here.  Do we need to record
lldb,./llvm-project/lldb/source/Breakpoint/BreakpointResolver.cpp,402,// FIXME: We should go fix up all the already set locations for the new
lldb,./llvm-project/lldb/source/Breakpoint/BreakpointResolverName.cpp,228,// FIXME: Should we be adding variants that aren't of type Full?
lldb,./llvm-project/lldb/source/Breakpoint/BreakpointResolverName.cpp,249,"// FIXME: Right now we look at the module level, and call the module's"
lldb,./llvm-project/lldb/source/Breakpoint/Breakpoint.cpp,348,// FIXME: Should we ask the scripted resolver whether any of its facade
lldb,./llvm-project/lldb/source/Breakpoint/Breakpoint.cpp,1069,"// TODO: To be correct, this method needs to fill the breakpoint location"
lldb,./llvm-project/lldb/source/Breakpoint/Breakpoint.cpp,1078,// TODO: Handle SourceLocationSpec column information
lldb,./llvm-project/lldb/source/Breakpoint/BreakpointLocation.cpp,596,// FIXME: We're going to get the function name wrong when the preferred
lldb,./llvm-project/lldb/source/Breakpoint/BreakpointLocation.cpp,694,// FIXME: scripted breakpoint are currently always resolved.  Does this seem
lldb,./llvm-project/lldb/source/Breakpoint/BreakpointOptions.cpp,387,"// FIXME: This seems unsafe.  If BatonSP actually *is* a CommandBaton, but"
lldb,./llvm-project/lldb/source/API/SBValue.cpp,88,// FIXME: This check is necessary but not sufficient.  We for sure don't
lldb,./llvm-project/lldb/source/API/SBValue.cpp,1521,// FIXME: Remove this method impl (as well as the decl in .h) once it is no
lldb,./llvm-project/lldb/source/API/SBProcess.cpp,648,// FIXME: This should come from a process default.
lldb,./llvm-project/lldb/source/API/SBTypeCategory.cpp,344,// FIXME: we need to iterate over all the Debugger objects and have each of
lldb,./llvm-project/lldb/source/API/SBTypeCategory.cpp,436,// FIXME: we need to iterate over all the Debugger objects and have each of
lldb,./llvm-project/lldb/source/API/SBFrame.cpp,496,if (target && process) { // FIXME: this check is redundant.
lldb,./llvm-project/lldb/source/API/SBFrame.cpp,723,if (process) { // FIXME: this check is redundant.
lldb,./llvm-project/lldb/source/API/SBFrame.cpp,820,if (target && process) { // FIXME: this check is redundant.
lldb,./llvm-project/lldb/source/API/SBFrame.cpp,850,if (target && process) { // FIXME: this check is redundant.
lldb,./llvm-project/lldb/source/API/SBFrame.cpp,1021,if (target && process) { // FIXME: this check is redundant.
lldb,./llvm-project/lldb/source/API/SystemInitializerFull.cpp,101,"// TODO: mangle this differently for your system - on OSX, the first"
lldb,./llvm-project/lldb/source/API/SBThread.cpp,780,// TODO: Handle SourceLocationSpec column information
lldb,./llvm-project/lldb/source/Commands/CommandObjectTarget.cpp,348,"// TODO: if the user has passed in a --platform argument, use it"
lldb,./llvm-project/lldb/source/Commands/CommandObjectTarget.cpp,5092,// FIXME: Set the stop hook ID counter back.
lldb,./llvm-project/lldb/source/Commands/CommandObjectTarget.cpp,5140,// FIXME: see if we can use the breakpoint id style parser?
lldb,./llvm-project/lldb/source/Commands/CommandObjectTarget.cpp,5194,// FIXME: see if we can use the breakpoint id style parser?
lldb,./llvm-project/lldb/source/Commands/CommandObjectProcess.cpp,816,// FIXME: This will be a Command Option:
lldb,./llvm-project/lldb/source/Commands/CommandObjectPlatform.cpp,1778,// TODO: move the bulk of this code over to the platform itself
lldb,./llvm-project/lldb/source/Commands/CommandObjectMemory.cpp,1360,case eFormatFloat: // TODO: add support for floats soon
lldb,./llvm-project/lldb/source/Commands/CommandObjectExpression.cpp,371,// FIXME: We should complete the options here.
lldb,./llvm-project/lldb/source/Commands/CommandObjectExpression.cpp,676,// FIXME: Can we figure out what the user actually typed (e.g. some alias
lldb,./llvm-project/lldb/source/Commands/CommandObjectCommands.cpp,1716,// FIXME: How do I report this error?
lldb,./llvm-project/lldb/source/Commands/CommandObjectCommands.cpp,2243,// FIXME: this is necessary because CommandObject::CheckRequirements()
lldb,./llvm-project/lldb/source/Commands/CommandObjectTrace.cpp,276,// TODO: fill in the dumping code here!
lldb,./llvm-project/lldb/source/Expression/REPL.cpp,610,// Wait for the IO handler thread to exit (TODO: don't do this if the IO
lldb,./llvm-project/lldb/source/Expression/IRMemoryMap.cpp,335,"// FIXME: Malloc(0) should either return an invalid address or assert, in"
lldb,./llvm-project/lldb/source/Expression/Materializer.cpp,32,// FIXME: these should be retrieved from the target
lldb,./llvm-project/lldb/source/Expression/FunctionCaller.cpp,137,// FIXME: Assure that the ValueList we were passed in is consistent with the one
lldb,./llvm-project/lldb/source/Expression/FunctionCaller.cpp,178,// TODO: verify fun_addr needs to be a callable address
lldb,./llvm-project/lldb/source/Expression/FunctionCaller.cpp,185,// FIXME: We will need to extend this for Variadic functions.
lldb,./llvm-project/lldb/source/Expression/FunctionCaller.cpp,199,// FIXME: We should sanity check sizes.
lldb,./llvm-project/lldb/source/Expression/FunctionCaller.cpp,204,// FIXME: For now just do scalars:
lldb,./llvm-project/lldb/source/Expression/FunctionCaller.cpp,263,// FIXME: Use the errors Stream for better error reporting.
lldb,./llvm-project/lldb/source/Expression/FunctionCaller.cpp,288,// FIXME: How does clang tell us there's no return value?  We need to handle
lldb,./llvm-project/lldb/source/Expression/FunctionCaller.cpp,290,"// FIXME: Create our ThreadPlanCallFunction with the return CompilerType, and"
lldb,./llvm-project/lldb/source/Expression/DWARFExpression.cpp,764,// TODO: Add support for DW_OP_push_object_address within a DW_OP_entry_value
lldb,./llvm-project/lldb/source/Expression/DWARFExpression.cpp,981,"// TODO: Implement a real typed stack, and store the genericness of the value"
lldb,./llvm-project/lldb/source/Expression/DWARFExpression.cpp,984,// TODO: Avoid implicit trunc?
lldb,./llvm-project/lldb/source/Expression/ObjectFileJIT.cpp,141,"// TODO: maybe get from delegate, not needed for first pass"
lldb,./llvm-project/lldb/source/Expression/UtilityFunction.cpp,53,// FIXME: We should check that every time this is called it is called with the
lldb,./llvm-project/lldb/source/Expression/IRExecutionUnit.cpp,922,"// TODO: now with function call labels, do we still need to"
lldb,./llvm-project/lldb/source/Utility/FileSpecList.cpp,45,// FIXME: Replace this with a DenseSet at the call site. It is inefficient.
lldb,./llvm-project/lldb/source/Utility/Args.cpp,281,// TODO: functions like execve and posix_spawnp exhibit undefined behavior
lldb,./llvm-project/lldb/source/Utility/Scalar.cpp,691,// FIXME: It's not possible to unambiguously map a byte size to a floating
lldb,./llvm-project/lldb/source/Utility/Broadcaster.cpp,493,// TODO: use 'std::map::erase_if' when moving to c++20.
lldb,./llvm-project/lldb/source/Utility/Broadcaster.cpp,514,// TODO: use 'std::map::erase_if' when moving to c++20.
lldb,./llvm-project/lldb/source/Utility/ArchSpec.cpp,386,"{ArchSpec::eCore_x86_32_i486,     llvm::ELF::EM_IAMCU       }, // Intel MCU // FIXME: is this correct?"
lldb,./llvm-project/lldb/unittests/tools/lldb-server/tests/TestClient.cpp,112,// TODO: Use this callback to detect botched launches. If lldb-server does not
lldb,./llvm-project/lldb/unittests/Host/PipeTest.cpp,107,// TODO: Assert a specific error (EAGAIN?) here.
lldb,./llvm-project/lldb/unittests/Target/DynamicRegisterInfoTest.cpp,139,// TODO: why is it done conditionally to value_regs?
lldb,./llvm-project/lldb/unittests/Language/CPlusPlus/CPlusPlusLanguageTest.cpp,465,"// FIXME: these two cases are odd behaviours, though not realistic in"
lldb,./llvm-project/lldb/unittests/Symbol/TestLineEntry.cpp,56,// TODO: Handle SourceLocationSpec column information
lldb,./llvm-project/lldb/unittests/Expression/DiagnosticManagerTest.cpp,136,// FIXME: This *really* should not just fail silently.
lldb,./llvm-project/lldb/unittests/DataFormatter/FormattersContainerTest.cpp,60,// FIXME: This isn't consistent with the 'exact' type name matches above.
lldb,./llvm-project/lldb/unittests/Process/Utility/RegisterContextNetBSDTest_i386.cpp,71,"// TODO: This is a known bug, abridged ftag should is 8 bits in length."
lldb,./llvm-project/lldb/unittests/Process/Utility/RegisterContextFreeBSDTest.cpp,90,"// TODO: This is a known bug, abridged ftag should is 8 bits in length."
lldb,./llvm-project/lldb/unittests/Process/Utility/RegisterContextFreeBSDTest.cpp,197,"// TODO: This is a known bug, abridged ftag should is 8 bits in length."
lldb,./llvm-project/lldb/unittests/Process/Utility/RegisterContextNetBSDTest_x86_64.cpp,80,"// TODO: This is a known bug, abridged ftag should is 8 bits in length."
lldb,./llvm-project/lldb/unittests/Utility/StringListTest.cpp,356,// FIXME: Inserting at an OOB index will always just append to the list. This
lldb,./llvm-project/lldb/unittests/Utility/RangeMapTest.cpp,162,"// TODO: This should probably return the range (0, 40) as well."
lldb,./llvm-project/lldb/unittests/Utility/StreamTest.cpp,488,// FIXME: PDP byte order is not actually implemented but Stream just silently
lldb,./llvm-project/lldb/unittests/Utility/StreamTest.cpp,500,// FIXME: PDP byte order is not actually implemented but Stream just silently
lldb,./llvm-project/lldb/unittests/Utility/ArchSpecTest.cpp,339,"// FIXME: This is surprisingly not equivalent to ""x86_64-*-*""."
lldb,./llvm-project/lldb/unittests/Utility/ArchSpecTest.cpp,359,// FIXME: This looks unintuitive and we should investigate whether
lldb,./llvm-project/lldb/unittests/Utility/ArchSpecTest.cpp,367,"// FIXME: See above, though the extra environment complicates things."
lldb,./llvm-project/lldb/unittests/Utility/ArchSpecTest.cpp,373,// FIXME: The exact match also looks unintuitive.
lldb,./llvm-project/lldb/unittests/Utility/ArchSpecTest.cpp,380,// FIXME: The exact match also looks unintuitive.
lldb,./llvm-project/lldb/unittests/Utility/ArchSpecTest.cpp,448,// TODO: llvm::Triple::normalize treats the missing components from these
lldb,./llvm-project/lldb/unittests/Utility/FlagsTest.cpp,105,// FIXME: Should Flags assert on Test(eFlag0 | eFlag1) (more than one bit)?
lldb,./llvm-project/lldb/unittests/Utility/RangeTest.cpp,137,// FIXME: This is probably not intended.
lldb,./llvm-project/lldb/unittests/Utility/RangeTest.cpp,173,// FIXME: The first two probably not intended.
